Accession,Title,Sample Type,Taxonomy,Channels,Platform,Series,Supplementary Types,Supplementary Links,SRA Accession,Contact,Release Date
GSM7760289,"rna-seq_colon_training_female_2w_biological_rep2_vial_90578016102","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997896",SRX20997896,"Euan Ashley","Sep 30, 2023"
GSM7760290,"rna-seq_colon_training_female_2w_biological_rep3_vial_90581016102","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997898",SRX20997898,"Euan Ashley","Sep 30, 2023"
GSM7760291,"rna-seq_colon_training_female_2w_biological_rep4_vial_90585016102","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997899",SRX20997899,"Euan Ashley","Sep 30, 2023"
GSM7760292,"rna-seq_colon_training_female_2w_biological_rep5_vial_90587016102","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997753",SRX20997753,"Euan Ashley","Sep 30, 2023"
GSM7760293,"rna-seq_spleen_control_male_8w_biological_rep1_vial_90217016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997754",SRX20997754,"Euan Ashley","Sep 30, 2023"
GSM7760294,"rna-seq_spleen_training_male_8w_biological_rep1_vial_90218016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997755",SRX20997755,"Euan Ashley","Sep 30, 2023"
GSM7760295,"rna-seq_spleen_training_male_8w_biological_rep2_vial_90222016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997734",SRX20997734,"Euan Ashley","Sep 30, 2023"
GSM7760296,"rna-seq_spleen_training_male_8w_biological_rep3_vial_90223016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997735",SRX20997735,"Euan Ashley","Sep 30, 2023"
GSM7760297,"rna-seq_spleen_training_male_8w_biological_rep4_vial_90225016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997736",SRX20997736,"Euan Ashley","Sep 30, 2023"
GSM7760298,"rna-seq_spleen_training_male_8w_biological_rep5_vial_90227016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997737",SRX20997737,"Euan Ashley","Sep 30, 2023"
GSM7760299,"rna-seq_spleen_control_male_8w_biological_rep2_vial_90229016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997738",SRX20997738,"Euan Ashley","Sep 30, 2023"
GSM7760300,"rna-seq_spleen_control_male_8w_biological_rep3_vial_90232016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997740",SRX20997740,"Euan Ashley","Sep 30, 2023"
GSM7760301,"rna-seq_spleen_control_male_8w_biological_rep4_vial_90237016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997741",SRX20997741,"Euan Ashley","Sep 30, 2023"
GSM7760302,"rna-seq_spleen_control_male_8w_biological_rep5_vial_90239016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997742",SRX20997742,"Euan Ashley","Sep 30, 2023"
GSM7760303,"rna-seq_spleen_control_female_8w_biological_rep1_vial_90245016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997743",SRX20997743,"Euan Ashley","Sep 30, 2023"
GSM7760304,"rna-seq_spleen_control_female_8w_biological_rep2_vial_90248016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997744",SRX20997744,"Euan Ashley","Sep 30, 2023"
GSM7760305,"rna-seq_spleen_training_female_8w_biological_rep1_vial_90251016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997745",SRX20997745,"Euan Ashley","Sep 30, 2023"
GSM7760306,"rna-seq_spleen_control_female_8w_biological_rep3_vial_90252016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997746",SRX20997746,"Euan Ashley","Sep 30, 2023"
GSM7760307,"rna-seq_spleen_training_female_8w_biological_rep2_vial_90254016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997747",SRX20997747,"Euan Ashley","Sep 30, 2023"
GSM7760308,"rna-seq_spleen_training_female_8w_biological_rep3_vial_90258016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997748",SRX20997748,"Euan Ashley","Sep 30, 2023"
GSM7760309,"rna-seq_spleen_training_female_8w_biological_rep4_vial_90259016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997749",SRX20997749,"Euan Ashley","Sep 30, 2023"
GSM7760310,"rna-seq_spleen_control_female_8w_biological_rep4_vial_90265016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997751",SRX20997751,"Euan Ashley","Sep 30, 2023"
GSM7760311,"rna-seq_spleen_control_female_8w_biological_rep5_vial_90266016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997752",SRX20997752,"Euan Ashley","Sep 30, 2023"
GSM7760312,"rna-seq_spleen_training_female_8w_biological_rep5_vial_90267016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997640",SRX20997640,"Euan Ashley","Sep 30, 2023"
GSM7760313,"rna-seq_spleen_training_male_4w_biological_rep1_vial_90280016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997641",SRX20997641,"Euan Ashley","Sep 30, 2023"
GSM7760314,"rna-seq_spleen_training_male_4w_biological_rep2_vial_90281016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997642",SRX20997642,"Euan Ashley","Sep 30, 2023"
GSM7760315,"rna-seq_spleen_training_male_4w_biological_rep3_vial_90283016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997756",SRX20997756,"Euan Ashley","Sep 30, 2023"
GSM7760316,"rna-seq_spleen_training_male_4w_biological_rep4_vial_90289016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997757",SRX20997757,"Euan Ashley","Sep 30, 2023"
GSM7760317,"rna-seq_spleen_training_male_4w_biological_rep5_vial_90292016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997902",SRX20997902,"Euan Ashley","Sep 30, 2023"
GSM7760318,"rna-seq_spleen_training_female_4w_biological_rep1_vial_90406016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997903",SRX20997903,"Euan Ashley","Sep 30, 2023"
GSM7760319,"rna-seq_spleen_training_female_4w_biological_rep2_vial_90410016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997904",SRX20997904,"Euan Ashley","Sep 30, 2023"
GSM7760320,"rna-seq_spleen_training_female_4w_biological_rep3_vial_90412016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997906",SRX20997906,"Euan Ashley","Sep 30, 2023"
GSM7760321,"rna-seq_spleen_training_female_4w_biological_rep4_vial_90416016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997907",SRX20997907,"Euan Ashley","Sep 30, 2023"
GSM7760322,"rna-seq_spleen_training_female_4w_biological_rep5_vial_90420016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997908",SRX20997908,"Euan Ashley","Sep 30, 2023"
GSM7760323,"rna-seq_spleen_training_male_1w_biological_rep1_vial_90421016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997909",SRX20997909,"Euan Ashley","Sep 30, 2023"
GSM7760324,"rna-seq_spleen_training_male_1w_biological_rep2_vial_90422016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997630",SRX20997630,"Euan Ashley","Sep 30, 2023"
GSM7760325,"rna-seq_spleen_training_male_1w_biological_rep3_vial_90423016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997631",SRX20997631,"Euan Ashley","Sep 30, 2023"
GSM7760326,"rna-seq_spleen_training_male_1w_biological_rep4_vial_90426016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997632",SRX20997632,"Euan Ashley","Sep 30, 2023"
GSM7760327,"rna-seq_spleen_training_male_1w_biological_rep5_vial_90430016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997633",SRX20997633,"Euan Ashley","Sep 30, 2023"
GSM7760328,"rna-seq_spleen_training_male_2w_biological_rep1_vial_90439016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997635",SRX20997635,"Euan Ashley","Sep 30, 2023"
GSM7760329,"rna-seq_spleen_training_male_2w_biological_rep2_vial_90441016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997636",SRX20997636,"Euan Ashley","Sep 30, 2023"
GSM7760330,"rna-seq_spleen_training_male_2w_biological_rep3_vial_90444016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997638",SRX20997638,"Euan Ashley","Sep 30, 2023"
GSM7760331,"rna-seq_spleen_training_male_2w_biological_rep4_vial_90449016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997639",SRX20997639,"Euan Ashley","Sep 30, 2023"
GSM7760332,"rna-seq_spleen_training_male_2w_biological_rep5_vial_90450016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997061",SRX20997061,"Euan Ashley","Sep 30, 2023"
GSM7760333,"rna-seq_spleen_training_female_1w_biological_rep1_vial_90559016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997063",SRX20997063,"Euan Ashley","Sep 30, 2023"
GSM7760334,"rna-seq_spleen_training_female_1w_biological_rep2_vial_90560016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997064",SRX20997064,"Euan Ashley","Sep 30, 2023"
GSM7760335,"rna-seq_spleen_training_female_1w_biological_rep3_vial_90564016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997643",SRX20997643,"Euan Ashley","Sep 30, 2023"
GSM7760336,"rna-seq_spleen_training_female_1w_biological_rep4_vial_90567016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997644",SRX20997644,"Euan Ashley","Sep 30, 2023"
GSM7760337,"rna-seq_spleen_training_female_1w_biological_rep5_vial_90571016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997645",SRX20997645,"Euan Ashley","Sep 30, 2023"
GSM7760338,"rna-seq_spleen_training_female_2w_biological_rep1_vial_90576016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997044",SRX20997044,"Euan Ashley","Sep 30, 2023"
GSM7760339,"rna-seq_spleen_training_female_2w_biological_rep2_vial_90578016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997045",SRX20997045,"Euan Ashley","Sep 30, 2023"
GSM7760340,"rna-seq_spleen_training_female_2w_biological_rep3_vial_90581016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997047",SRX20997047,"Euan Ashley","Sep 30, 2023"
GSM7760341,"rna-seq_spleen_training_female_2w_biological_rep4_vial_90585016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997048",SRX20997048,"Euan Ashley","Sep 30, 2023"
GSM7760342,"rna-seq_spleen_training_female_2w_biological_rep5_vial_90587016202","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997049",SRX20997049,"Euan Ashley","Sep 30, 2023"
GSM7760343,"rna-seq_testes_control_male_8w_biological_rep1_vial_90217016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997050",SRX20997050,"Euan Ashley","Sep 30, 2023"
GSM7760344,"rna-seq_testes_training_male_8w_biological_rep1_vial_90218016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997051",SRX20997051,"Euan Ashley","Sep 30, 2023"
GSM7760345,"rna-seq_testes_training_male_8w_biological_rep2_vial_90222016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997052",SRX20997052,"Euan Ashley","Sep 30, 2023"
GSM7760346,"rna-seq_testes_training_male_8w_biological_rep3_vial_90223016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997053",SRX20997053,"Euan Ashley","Sep 30, 2023"
GSM7760347,"rna-seq_testes_training_male_8w_biological_rep4_vial_90225016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997634",SRX20997634,"Euan Ashley","Sep 30, 2023"
GSM7760348,"rna-seq_testes_training_male_8w_biological_rep5_vial_90227016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997054",SRX20997054,"Euan Ashley","Sep 30, 2023"
GSM7760349,"rna-seq_testes_control_male_8w_biological_rep2_vial_90229016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997055",SRX20997055,"Euan Ashley","Sep 30, 2023"
GSM7760350,"rna-seq_testes_control_male_8w_biological_rep3_vial_90232016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997057",SRX20997057,"Euan Ashley","Sep 30, 2023"
GSM7760351,"rna-seq_testes_control_male_8w_biological_rep4_vial_90237016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997058",SRX20997058,"Euan Ashley","Sep 30, 2023"
GSM7760352,"rna-seq_testes_control_male_8w_biological_rep5_vial_90239016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997059",SRX20997059,"Euan Ashley","Sep 30, 2023"
GSM7760353,"rna-seq_testes_training_male_4w_biological_rep1_vial_90280016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997060",SRX20997060,"Euan Ashley","Sep 30, 2023"
GSM7760354,"rna-seq_testes_training_male_4w_biological_rep2_vial_90281016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997062",SRX20997062,"Euan Ashley","Sep 30, 2023"
GSM7760355,"rna-seq_testes_training_male_4w_biological_rep3_vial_90283016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997777",SRX20997777,"Euan Ashley","Sep 30, 2023"
GSM7760356,"rna-seq_testes_training_male_4w_biological_rep4_vial_90289016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997065",SRX20997065,"Euan Ashley","Sep 30, 2023"
GSM7760357,"rna-seq_testes_training_male_4w_biological_rep5_vial_90292016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997066",SRX20997066,"Euan Ashley","Sep 30, 2023"
GSM7760358,"rna-seq_testes_training_male_1w_biological_rep1_vial_90421016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997067",SRX20997067,"Euan Ashley","Sep 30, 2023"
GSM7760359,"rna-seq_testes_training_male_1w_biological_rep2_vial_90422016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997758",SRX20997758,"Euan Ashley","Sep 30, 2023"
GSM7760360,"rna-seq_testes_training_male_1w_biological_rep3_vial_90423016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997761",SRX20997761,"Euan Ashley","Sep 30, 2023"
GSM7760361,"rna-seq_testes_training_male_1w_biological_rep4_vial_90426016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997762",SRX20997762,"Euan Ashley","Sep 30, 2023"
GSM7760362,"rna-seq_testes_training_male_1w_biological_rep5_vial_90430016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997763",SRX20997763,"Euan Ashley","Sep 30, 2023"
GSM7760363,"rna-seq_testes_training_male_2w_biological_rep1_vial_90439016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997764",SRX20997764,"Euan Ashley","Sep 30, 2023"
GSM7760364,"rna-seq_testes_training_male_2w_biological_rep2_vial_90441016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997765",SRX20997765,"Euan Ashley","Sep 30, 2023"
GSM7760365,"rna-seq_testes_training_male_2w_biological_rep3_vial_90444016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997766",SRX20997766,"Euan Ashley","Sep 30, 2023"
GSM7760366,"rna-seq_testes_training_male_2w_biological_rep4_vial_90449016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997767",SRX20997767,"Euan Ashley","Sep 30, 2023"
GSM7760367,"rna-seq_testes_training_male_2w_biological_rep5_vial_90450016302","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997768",SRX20997768,"Euan Ashley","Sep 30, 2023"
GSM7760368,"rna-seq_ovary_control_female_8w_biological_rep1_vial_90245016402","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997769",SRX20997769,"Euan Ashley","Sep 30, 2023"
GSM7760369,"rna-seq_ovary_control_female_8w_biological_rep2_vial_90248016402","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997770",SRX20997770,"Euan Ashley","Sep 30, 2023"
GSM7760370,"rna-seq_ovary_training_female_8w_biological_rep1_vial_90251016402","SRA","Rattus norvegicus",1,GPL25947,GSE242354;GSE242358,"SRA Run Selector","https://www.ncbi.nlm.nih.gov/Traces/study/?acc=SRX20997772",SRX20997772,"Euan Ashley","Sep 30, 2023"
