ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000026888,682.9570216965452,-0.8787108048188204,0.08936680896069875,-9.832630425522467,8.146270020912405e-23,1.1181974062893438e-20
ENSMUSG00000060044,263.2679552655963,-1.6779846286308815,0.1711892220660982,-9.801929165744976,1.1045559801045935e-22,1.50331941021015e-20
ENSMUSG00000042834,723.9258174090131,-1.0711535802805259,0.10955286537957364,-9.777504007487556,1.4063592100270777e-22,1.8979940263054508e-20
ENSMUSG00000056078,101.07992611160718,-2.0055972621352995,0.20575989934824943,-9.747269844552259,1.8949586645762191e-22,2.5360863460911736e-20
ENSMUSG00000026090,117.84654691120414,1.6423720468480987,0.17007274774021977,9.656879592236406,4.596515281258091e-22,6.100829373306194e-20
ENSMUSG00000030935,63.723859639344276,2.375590474423135,0.2463520228807427,9.643072732441665,5.2589737603557285e-22,6.922878573058443e-20
ENSMUSG00000056293,31.767202778123153,4.480133358445768,0.4646432810060723,9.642092206186918,5.309460977698366e-22,6.932515715596403e-20
ENSMUSG00000024737,108.69772377212666,1.5262224079351052,0.15891854720265672,9.603802921686857,7.704799318438676e-22,9.978957826945577e-20
ENSMUSG00000002602,8227.055349541351,0.5949989780293296,0.06209957237050783,9.58136997271667,9.576610592783707e-22,1.2220428799992121e-19
ENSMUSG00000031596,459.031339093315,-1.4311456403707374,0.14936938974225775,-9.581251170940918,9.587634052297679e-22,1.2220428799992121e-19
ENSMUSG00000022324,634.6089620550441,-0.8980712868171362,0.09392416265438547,-9.56166402166167,1.1587833536747662e-21,1.4653591070879326e-19
ENSMUSG00000029095,91.89338465356398,1.8793107991282467,0.19674504076679877,9.5520110280989865,1.2720271105602893e-21,1.595996515281113e-19
ENSMUSG00000022704,584.5721578585857,0.8431539441636444,0.08845791530733713,9.531695849197897,1.5473455417283795e-21,1.926385224818432e-19
ENSMUSG00000020032,1372.316396237796,0.8436893474992438,0.08864390708673629,9.517736471991364,1.7699210639703446e-21,2.182025161787443e-19
ENSMUSG00000022240,907.7717987379564,0.6930781777085574,0.0728240966888623,9.51715447525155,1.7798586313459217e-21,2.182025161787443e-19
ENSMUSG00000020183,99.56194288088118,-1.684736324004952,0.17707635609928138,-9.514179990581978,1.8315162645402754e-21,2.228344788524002e-19
ENSMUSG00000022665,14687.464341710329,0.564108175526187,0.05940707028999498,9.495640380387368,2.188619710068717e-21,2.64279943937621e-19
