ensembl_gene_id,Sample1,Sample2,Sample3,Sample4,Sample5,Sample6,Sample7,Sample8,Sample9,Sample10,Sample11,Sample12
ENSMUSG00000010453,953.6986727610478,937.8876152565151,1004.1589990124181,1005.5720828389616,1001.6439120978029,987.2361746832676,889.0708776467792,942.5213274978507,913.7632078367111,977.6249465286844,895.0269115297959,910.6167010096597
ENSMUSG00000010609,231.02610491308664,165.27245942199335,220.74900308868033,206.75313852763696,226.80566717083389,243.67878262913825,318.1725904149289,319.02320566906303,234.96768201515428,242.26023065198618,237.61776412295467,248.00579590907572
ENSMUSG00000012187,0,0,0,2.0884155406832017,1.9468297611230376,1.9263144871868636,0,0,0,1.9075608712754817,5.280394758287882,0
ENSMUSG00000013275,787.5889940218863,722.8990501547352,759.3433752862501,745.564348023903,721.3004264960855,747.410021028503,903.1671316525038,860.4274081237271,739.3649727410188,736.3184963123359,767.4173715378388,752.536670792806
ENSMUSG00000013593,2751.3108857831226,2649.7340648794384,2823.2635658183854,2705.5423329550877,2692.4655596331613,2677.5771371897404,2752.797032260809,2847.3080896847973,2505.2776406860226,2790.76155467603,2706.2023136225394,2897.502829304125
ENSMUSG00000013698,2233.8887830438957,2151.229329549686,1981.7617269765738,2324.4064967804034,2353.717181197753,2292.3142397523675,2701.446392668526,3032.279199160671,2903.1562488983504,2983.4252026748536,2594.433957905446,2906.9686993769906
ENSMUSG00000013973,547.9710091740154,493.13002120220784,538.5943721975697,492.86606760123556,520.7769611004126,539.3680564123218,520.5545229256907,531.0125670908509,493.9542826363021,471.167535205044,509.5580941747806,509.2638099201631
ENSMUSG00000013997,341.7658907391943,345.3253826947341,395.02453184290164,329.96965542794584,399.10010103022273,401.63657057846103,308.10383755369696,308.6315703052499,323.7332507764348,317.6088850673677,357.30671197748,314.2668864191341
ENSMUSG00000014226,2583.291900391787,3598.3711083910425,3014.1367639777704,2648.1109055862994,2908.563663117818,3022.387430396189,1626.1035870889561,1787.3612825758582,2117.8420405632573,2419.7409652129486,2497.626720670168,2755.5147782111426
ENSMUSG00000014602,1120.7630048262963,998.3531491913908,906.2327495219508,1706.2354967381757,1560.3840535401148,1704.7883211603744,3388.1353378045433,3625.641578434401,3289.5475482121597,1903.7457495329309,1900.0620471905893,1931.9840818718455
ENSMUSG00000014980,218.61561167395388,264.7046707815666,224.89842043997132,204.66472298695376,168.40077433714276,211.894593590555,249.7050709585518,264.98670177723477,289.2713240808788,195.52498930573688,240.25796150209862,238.53992583621022
ENSMUSG00000015222,1580.9059080002953,2333.969609886199,1877.1964097240411,1000.3510439872535,1095.0917406317087,1050.804552760434,2153.706237017509,2088.7187081264387,2234.803731166356,714.3815462926678,807.9003980180458,759.1627798438119
ENSMUSG00000015484,0,0,0.8298834702581968,7.309454392391205,7.7873190444921505,6.742100705154023,0,0,1.0443008089562413,1.9075608712754817,7.9205921374318224,4.7329350364327425
ENSMUSG00000015829,4.773266630435675,1.3436785318861248,2.48965041077459,4.176831081366403,1.9468297611230376,1.9263144871868636,4.027501144492771,2.078327072762626,4.177203235824965,2.8613413069132227,2.640197379143941,2.8397610218596454
ENSMUSG00000015961,2417.1822216526257,3188.5491561657745,2705.4201130417214,2812.051525529931,2989.3570982044243,2882.7296300751414,2082.2180917027626,2145.872702627411,2672.3657701190214,2429.278769569326,2540.749944529519,2379.719736318383
