ensembl_gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSMUSG00000038398,418.29572731403795,-0.6512601896582749,0.09920917581483907,-6.564515674172788,5.220225337295779e-11,3.0338435343498757e-10
ENSMUSG00000042807,164.2922425653115,-0.9563582812779549,0.14569895465756816,-6.563933718849629,5.240650359595868e-11,3.044701090194207e-10
ENSMUSG00000027792,46.648227935445675,-1.7375890963212133,0.2647553427040103,-6.562999177182964,5.2736138707955856e-11,3.061815697002289e-10
ENSMUSG00000056531,104.19708260347663,1.321297401837039,0.20132379273990456,6.56304644302056,5.271941833237706e-11,3.061815697002289e-10
ENSMUSG00000024921,1177.7604695584532,-0.5395409136899404,0.08221750016776061,-6.562360964381485,5.296241620631847e-11,3.073931598419879e-10
ENSMUSG00000041272,53.22027965917159,-1.6038097679186332,0.24440438891851743,-6.562115250939013,5.304978656575396e-11,3.077979977760617e-10
ENSMUSG00000028948,1079.4215623847185,0.6924128772289609,0.10559973484010408,6.556956589686437,5.4916991151798516e-11,3.185258417735458e-10
ENSMUSG00000063146,1107.6187378449958,-0.7466541225900228,0.11388671907679997,-6.556112324971919,5.522863772715963e-11,3.202271161943175e-10
ENSMUSG00000040721,308.1622021322152,0.7439980656510503,0.11351361536006602,6.554262792979353,5.5917420821267534e-11,3.2411325207284134e-10
ENSMUSG00000026491,2707.098652733271,0.6567944785168889,0.1002510641658756,6.551496325566734,5.6963389899603734e-11,3.300664748079858e-10
ENSMUSG00000025369,2108.7564736448953,-0.5964367531997311,0.09104358542985475,-6.551112309381319,5.7110086324255784e-11,3.30806766606349e-10
ENSMUSG00000031608,677.5197866464999,0.8594848515053799,0.13123610181215742,6.549149507165255,5.786567880668798e-11,3.350723926923563e-10
ENSMUSG00000014077,3585.2427639035654,-0.3689092875768555,0.056336941859682105,-6.548266118095199,5.820892726909831e-11,3.3694829668361417e-10
ENSMUSG00000027115,203.3303268619045,0.9834011101397835,0.15021164593679132,6.546770085680282,5.879477128379785e-11,3.401769481178769e-10
ENSMUSG00000042997,605.2798345515763,-0.5930760551211952,0.09059101621822092,-6.546742490365259,5.880563155786996e-11,3.401769481178769e-10
ENSMUSG00000020978,1078.9697213749841,-0.516362645436048,0.07888525301245614,-6.545743668395326,5.920004651722457e-11,3.423451879033146e-10
ENSMUSG00000041870,2369.817161455477,0.4187945829344607,0.06398140341709624,6.545567314369914,5.926995347024644e-11,3.4263603147756627e-10
ENSMUSG00000020894,841.939890691379,-0.547161333770069,0.08359920170877375,-6.545054529063098,5.94736812447729e-11,3.437000368330078e-10
ENSMUSG00000037370,717.2182422036593,0.6501453367974589,0.09938531665722522,6.541663886223518,6.083811455643212e-11,3.5146886947780063e-10
ENSMUSG00000036478,1740.4069313041916,-0.6010615279053959,0.09188728335881799,-6.541291742822157,6.098972100272568e-11,3.522282399727661e-10
ENSMUSG00000015094,1078.6812585281025,-0.9698372449384723,0.1482811023801625,-6.540531661627437,6.130051733101649e-11,3.5390615921112294e-10
ENSMUSG00000026516,995.63947669112315,0.5859347887010299,0.0895982822260889,6.539576140784757,6.169342715691503e-11,3.5605687890033215e-10
ENSMUSG00000028670,894.6948220341347,0.8730824546126977,0.13352688091762213,6.538626893796283,6.208619580311676e-11,3.5820536350080905e-10
ENSMUSG00000054920,748.8432311440137,-0.5258806010560001,0.0804370448569363,-6.537791163155244,6.243401869215818e-11,3.6009320123869375e-10
ENSMUSG00000064225,29.031404751711857,5.022437350766705,0.7682954542444923,6.5371170986629705,6.271594558999757e-11,3.615998579066857e-10
ENSMUSG00000032198,763.3972455640913,0.7798607762296565,0.11932031948633678,6.535858934897986,6.324550642364137e-11,3.645328265328323e-10
ENSMUSG00000020925,547.3577384000768,0.7526499298467494,0.1152001936779862,6.533408545740792,6.428945758582375e-11,3.704277124090834e-10
ENSMUSG00000007338,538.9740577014763,0.6050886953661629,0.09261995941504604,6.533026997503378,6.445351964988062e-11,3.712505731234469e-10
ENSMUSG00000041737,29.069738439075547,6.8549285196553935,1.0501986689984497,6.527268336945029,6.697998858903953e-11,3.8567580772924214e-10
ENSMUSG00000030882,123.67675234648085,-1.036869195549415,0.15889010137294898,-6.525700384038787,6.768450093629028e-11,3.8960403010115027e-10
ENSMUSG00000066306,3815.6538878385395,0.507536419580535,0.07778135437201844,6.525168193305713,6.792526816072588e-11,3.908611445217e-10
ENSMUSG00000027712,10858.287947215913,-0.4323018956132103,0.06627830367491191,-6.522525044298138,6.913351478962692e-11,3.9768274724227275e-10
ENSMUSG00000046841,5401.510998220844,-0.4896770836699434,0.07511017197402069,-6.519450971824618,7.056519933451428e-11,4.057847374502845e-10
ENSMUSG00000040722,646.6990252946181,-0.5193498772283094,0.07966973820981849,-6.518784784513134,7.087926345688662e-11,4.074566411950672e-10
ENSMUSG00000053654,31.001664844003702,7.868395512216349,1.2070639300325914,6.518623675552875,7.095542091525972e-11,4.0776026427289055e-10
ENSMUSG00000022350,2931.249764283566,-0.4589275304225825,0.07040898669921118,-6.518024927458927,7.123915577782036e-11,4.091216474156876e-10
ENSMUSG00000029500,1042.3978095339182,0.4838333090820197,0.07422969745448912,6.518055787290015,7.122450483324982e-11,4.091216474156876e-10
ENSMUSG00000066720,53.952955527553904,6.766775564205648,1.038208444909456,6.517742749430044,7.137325874759891e-11,4.0975709179117747e-10
ENSMUSG00000027555,461.22559455276627,-0.6761411679759258,0.10375158844012433,-6.516923529957626,7.176398689433117e-11,4.11864931354785e-10
ENSMUSG00000003352,1355.4135818284165,0.7244947428139977,0.1111944570061711,6.515565274749168,7.241642308080512e-11,4.154728772484944e-10
ENSMUSG00000026167,140.30494921978197,-1.2473225877144327,0.1914716682999625,-6.514397658876391,7.298191969902929e-11,4.1857982178005307e-10
ENSMUSG00000029119,1893.2153833220666,-0.7243412407495187,0.1111976987991058,-6.513994880938521,7.317799203071599e-11,4.195666297264878e-10
ENSMUSG00000032557,1042.7100962900204,-0.45421692410116027,0.06975578252688579,-6.511530767016952,7.438878735999786e-11,4.2636880419263863e-10
ENSMUSG00000028223,579.8558097756246,-0.60373314364416375,0.09274470919931825,-6.509623555416805,7.533936593933522e-11,4.3167554049202573e-10
ENSMUSG00000058589,77.2907977917997,-1.434954928056834,0.22054941425759583,-6.506274037893589,7.703763810024874e-11,4.4126148774142475e-10
ENSMUSG00000024268,249.85080603592021,0.9981602450925688,0.15344352011497328,6.505066126902329,7.765921092450002e-11,4.4467597995772377e-10
ENSMUSG00000037656,1524.9177419991731,-0.5346151841283621,0.08219436782659312,-6.5042800165608545,7.806636302587359e-11,4.468608656821794e-10
ENSMUSG00000058740,68.71848738834082,7.767311910078386,1.194315631367198,6.503567152668614,7.843738261766337e-11,4.4883756119573503e-10
ENSMUSG00000026405,36.41225679143016,-1.8501639573967523,0.28449589069042003,-6.5033064375964775,7.857350545046601e-11,4.494692666076101e-10
ENSMUSG00000031168,581.5725589884704,0.5833306405588125,0.08972225968491951,6.501515260619974,7.951496820631896e-11,4.5470589020111037e-10
