gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
Gm36765,4.748798301883332,-9.393803927613115e-4,0.5297200054461145,-0.001773352682744525,0.998585070015187,0.99934192065375
Ubn1,2854.6790644193297,-0.14406515228500924,0.04619960842305257,-3.1183197694187372,0.0018188534703117197,0.007820655290090324
Ppl,89.07180529583177,0.6870640466606588,0.14404053178872872,4.769935504462099,1.8428491312931532e-6,1.9002755005780973e-5
Sec14l5,1039.5594165828907,-0.1581102538570994,0.06616370232493267,-2.3896826855397757,0.016862935027602208,0.05101251956893189
Nagpa,271.26157766527325,-0.09931879498094272,0.07711277513178343,-1.2879681065972515,0.19775706552738173,0.34925354409696924
AU021092,68.82790527180474,-0.10364418866258879,0.15689805565501475,-0.6605830023189082,0.508879772650228,0.6679028573015517
Mir6364,0.47373398496709007,1.5475715944850459,1.5233287810629024,1.0159143670910151,0.30967016663264485,NA
Alg1,853.4370599643432,0.15620803554521628,0.05635081938213191,2.772063250507902,0.0055702212000525875,0.020295619227622387
Eef2kmt,127.77048321845876,-0.16536705093620926,0.10777690722700385,-1.5343458556284868,0.124944590237924,0.2487243496433748
LOC105246065,5.973543060693728,-0.9491096133807314,0.42988938495287254,-2.2077996028787252,0.0272582457732636,0.07537729197703706
LOC105246064,1.1877801127341272,0.23571514377181596,0.8467634846761933,0.278371880740647,0.7807269026829866,NA
Rbfox1,12197.080422910645,-0.03213749502589565,0.040490586883960226,-0.7937028702003444,0.42736842894065186,0.5976925989027876
1700123O21Rik,0.7980253897074413,-0.6787743748166849,1.2096907962392307,-0.5611139449245254,0.5747198623442795,NA
Gm36824,0.6051823144223957,1.8143618506382406,1.3211635588083528,1.373306006316687,0.16965723615826592,NA
Tmem114,21.036008081220988,0.08108826601196306,0.22097806487685773,0.36695165222462384,0.7136550819354708,0.8251784993372897
Mettl22,434.8435492150789,0.27348402587742027,0.06521128738733117,4.193814243430363,2.7430263362464405e-5,2.1045985794780316e-4
Abat,16504.774837870984,-0.009138323131073383,0.05000745720019902,-0.18273920816427783,0.8550026500606506,0.9159920320481674
Tmem186,877.3046640626185,0.06804965934623908,0.04312194100246094,1.5780750533088372,0.11454836853114574,0.2329668230150016
Pmm2,687.7695643785522,0.03546246577564813,0.04548601336283617,0.779634510783975,0.43560603646369955,0.6051747501423629
Carhsp1,1952.3272761385563,0.13804500944812897,0.06466583322757763,2.134744154031217,0.03278191421179384,0.08733355064380201
Gm5767,4.264629972001664,1.7695982089680304,0.5413431715611203,3.268902799429205,0.0010796538361441063,0.004993233536429445
Usp7,8820.608775515806,0.1463366952509611,0.04928597046221365,2.9691349055032585,0.002986394555211716,0.01195720048870723
1810013L24Rik,2602.3974251008085,-0.39123880587,0.06285654053051658,-6.224313374040292,4.836694867314436e-10,1.1332686503809002e-8
Gm30310,129.48178761680046,-0.4232070365475877,0.10989426775055768,-3.851038322655733,1.1761809006635301e-4,7.452765496325692e-4
Gm10247,2.289353016810582,-0.5836480926759511,0.7670072878878739,-0.7609420430451928,0.4466916851447879,0.614678881538863
Gm30371,7.828434106406433,-0.06415893730064641,0.3561155637468121,-0.18016324988890844,0.8570244086397352,0.917244678700197
